OID_,MAX_alt,MIN_alt,MEAN_heading,MAX_gs,ident,COUNT_,MEAN_alt,END_DATETIME,TRACK_DURATION,START_DATETIME,ANY_altChange,MIN_gs,F_id,PlatformType,Speed,DateTime,DateTimeSim,Distance_1_sec,BEARING,POINT_X,POINT_Y,POINT_Z,PlatformName,Speed_km_hr
489,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:29,357.6311111,43.73612417,-76.49254489,38.94284074,nan,"u""""Aircraft""""",1287.472
490,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:29,357.6311111,43.73612417,-76.49032386,38.94464612,nan,"u""""Aircraft""""",1287.472
491,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:29,357.6311111,43.73612417,-76.48810283,38.94645145,nan,"u""""Aircraft""""",1287.472
492,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:29,357.6311111,43.73612417,-76.4858818,38.94825674,nan,"u""""Aircraft""""",1287.472
493,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:29,357.6311111,43.73611309,-76.48366077,38.95006198,nan,"u""""Aircraft""""",1287.472
494,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:29,357.6311111,43.73612417,-76.48143974,38.95186718,nan,"u""""Aircraft""""",1287.472
495,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:29,357.6311111,43.73612417,-76.47921871,38.95367232,nan,"u""""Aircraft""""",1287.472
496,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:29,357.6311111,43.73612417,-76.47699768,38.95547743,nan,"u""""Aircraft""""",1287.472
497,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:29,357.6311111,43.73612417,-76.47477665,38.95728248,nan,"u""""Aircraft""""",1287.472
498,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:29,357.6311111,43.73612417,-76.47255562,38.9590875,nan,"u""""Aircraft""""",1287.472
499,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:29,357.6311111,43.73611309,-76.47033459,38.96089246,nan,"u""""Aircraft""""",1287.472
500,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:29,357.6311111,44.04651024,-76.46811356,38.96269738,nan,"u""""Aircraft""""",1287.472
501,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:29,357.6311111,44.1647202,-76.46589252,38.96450225,nan,"u""""Aircraft""""",1287.472
502,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:29,357.6311111,44.16469754,-76.46365896,38.96629769,nan,"u""""Aircraft""""",1287.472
503,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:29,357.6311111,44.16470903,-76.46142063,38.9680895,nan,"u""""Aircraft""""",1287.472
504,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:29,357.6311111,44.16470871,-76.4591823,38.96988127,nan,"u""""Aircraft""""",1287.472
505,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:29,357.6311111,44.16469628,-76.45694397,38.971673,nan,"u""""Aircraft""""",1287.472
506,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:29,357.6311111,44.16471905,-76.45470564,38.97346467,nan,"u""""Aircraft""""",1287.472
507,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:29,357.6311111,44.16471033,-76.45246731,38.97525631,nan,"u""""Aircraft""""",1287.472
508,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:29,357.6311111,44.16467124,-76.45022897,38.97704789,nan,"u""""Aircraft""""",1287.472
509,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:29,357.6311111,44.16471273,-76.44799064,38.97883944,nan,"u""""Aircraft""""",1287.472
510,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:29,357.6311111,44.16472402,-76.44575231,38.98063093,nan,"u""""Aircraft""""",1287.472
511,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:29,357.6311111,44.16469611,-76.44351398,38.98242238,nan,"u""""Aircraft""""",1287.472
512,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:29,357.6311111,44.16470745,-76.44127565,38.98421379,nan,"u""""Aircraft""""",1287.472
513,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:29,357.6311111,44.16469925,-76.43903731,38.98600515,nan,"u""""Aircraft""""",1287.472
514,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:29,357.6311111,44.16471023,-76.43679898,38.98779647,nan,"u""""Aircraft""""",1287.472
515,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:29,357.6311111,44.16470227,-76.43456065,38.98958774,nan,"u""""Aircraft""""",1287.472
516,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:29,357.6311111,44.16471247,-76.43232232,38.99137896,nan,"u""""Aircraft""""",1287.472
517,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:29,357.6311111,44.16470464,-76.43008399,38.99317014,nan,"u""""Aircraft""""",1287.472
518,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:29,357.6311111,44.16469695,-76.42784566,38.99496127,nan,"u""""Aircraft""""",1287.472
519,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:29,357.6311111,44.16468941,-76.42560733,38.99675236,nan,"u""""Aircraft""""",1287.472
520,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:29,357.6311111,44.16469936,-76.42336899,38.99854341,nan,"u""""Aircraft""""",1287.472
521,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:29,357.6311111,44.16470963,-76.42113066,39.0003344,nan,"u""""Aircraft""""",1287.472
522,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:29,357.6311111,44.16468464,-76.41889233,39.00212536,nan,"u""""Aircraft""""",1287.472
523,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:29,357.6311111,44.16468464,-76.416654,39.00391626,nan,"u""""Aircraft""""",1287.472
524,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:29,357.6311111,44.16468464,-76.41441567,39.00570713,nan,"u""""Aircraft""""",1287.472
525,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:29,357.6311111,44.16471225,-76.41217733,39.00749794,nan,"u""""Aircraft""""",1287.472
526,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:29,357.6311111,44.16475611,-76.409939,39.00928871,nan,"u""""Aircraft""""",1287.472
527,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:29,357.6311111,44.16470572,-76.40770067,39.01107944,nan,"u""""Aircraft""""",1287.472
528,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:29,357.6311111,44.16471036,-76.40546234,39.01287012,nan,"u""""Aircraft""""",1287.472
529,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:29,357.6311111,44.16471036,-76.40322401,39.01466076,nan,"u""""Aircraft""""",1287.472
530,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:29,357.6311111,44.16470499,-76.40098568,39.01645135,nan,"u""""Aircraft""""",1287.472
531,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:29,357.6311111,44.16472192,-76.39874734,39.01824189,nan,"u""""Aircraft""""",1287.472
532,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:29,357.6311111,44.16467424,-76.39650901,39.02003239,nan,"u""""Aircraft""""",1287.472
533,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:29,357.6311111,44.16467424,-76.39427068,39.02182284,nan,"u""""Aircraft""""",1287.472
534,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:30,357.6311111,44.16467424,-76.39203235,39.02361325,nan,"u""""Aircraft""""",1287.472
535,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:30,357.6311111,44.16507402,-76.38979402,39.02540362,nan,"u""""Aircraft""""",1287.472
536,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:30,357.6311111,44.16460394,-76.38755569,39.02719393,nan,"u""""Aircraft""""",1287.472
537,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:30,357.6311111,44.16466172,-76.38531735,39.02898421,nan,"u""""Aircraft""""",1287.472
538,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:30,357.6311111,44.16469675,-76.38307902,39.03077444,nan,"u""""Aircraft""""",1287.472
539,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:30,357.6311111,44.16472988,-76.38084069,39.03256462,nan,"u""""Aircraft""""",1287.472
540,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:30,357.6311111,44.16460529,-76.37860236,39.03435475,nan,"u""""Aircraft""""",1287.472
541,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:30,357.6311111,44.16464045,-76.37636403,39.03614484,nan,"u""""Aircraft""""",1287.472
542,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:30,357.6311111,44.1647961,-76.37412569,39.03793489,nan,"u""""Aircraft""""",1287.472
543,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:30,357.6311111,44.16481324,-76.37188736,39.03972489,nan,"u""""Aircraft""""",1287.472
544,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:30,357.6311111,44.16460595,-76.36964903,39.04151485,nan,"u""""Aircraft""""",1287.472
545,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:30,357.6311111,44.16473538,-76.3674107,39.04330476,nan,"u""""Aircraft""""",1287.472
546,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:30,357.6311111,44.1647393,-76.36517237,39.04509462,nan,"u""""Aircraft""""",1287.472
547,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:30,357.6311111,44.16473469,-76.36293404,39.04688444,nan,"u""""Aircraft""""",1287.472
548,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:30,357.6311111,44.16472543,-76.3606957,39.04867421,nan,"u""""Aircraft""""",1287.472
549,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:30,357.6311111,44.16471953,-76.35845737,39.05046394,nan,"u""""Aircraft""""",1287.472
550,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:30,357.6311111,44.16470952,-76.35621904,39.05225363,nan,"u""""Aircraft""""",1287.472
551,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:30,357.6311111,44.16478229,-76.35398071,39.05404326,nan,"u""""Aircraft""""",1287.472
552,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:30,357.6311111,44.16478229,-76.35174238,39.05583286,nan,"u""""Aircraft""""",1287.472
553,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:30,357.6311111,44.16478229,-76.34950405,39.0576224,nan,"u""""Aircraft""""",1287.472
554,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:30,357.6311111,44.16470904,-76.34726571,39.0594119,nan,"u""""Aircraft""""",1287.472
555,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:30,357.6311111,44.16470904,-76.34502738,39.06120136,nan,"u""""Aircraft""""",1287.472
556,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:30,357.6311111,44.16470904,-76.34278905,39.06299077,nan,"u""""Aircraft""""",1287.472
557,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:30,357.6311111,44.16470904,-76.34055072,39.06478014,nan,"u""""Aircraft""""",1287.472
558,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:30,357.6311111,43.32857129,-76.33831239,39.06656946,nan,"u""""Aircraft""""",1287.472
559,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:30,357.6311111,43.3285603,-76.3360746,39.06835914,nan,"u""""Aircraft""""",1287.472
560,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:30,357.6311111,43.3285603,-76.33387014,39.07017354,nan,"u""""Aircraft""""",1287.472
561,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:30,357.6311111,43.32857129,-76.33166567,39.07198789,nan,"u""""Aircraft""""",1287.472
562,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:30,357.6311111,43.3285603,-76.32946121,39.07380219,nan,"u""""Aircraft""""",1287.472
563,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:30,357.6311111,43.3285603,-76.32725675,39.07561645,nan,"u""""Aircraft""""",1287.472
564,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:30,357.6311111,43.3285603,-76.32505228,39.07743066,nan,"u""""Aircraft""""",1287.472
565,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:30,357.6311111,43.3285603,-76.32284782,39.07924483,nan,"u""""Aircraft""""",1287.472
566,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:30,357.6311111,43.32855995,-76.32064336,39.08105895,nan,"u""""Aircraft""""",1287.472
567,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:30,357.6311111,43.32856854,-76.31843889,39.08287302,nan,"u""""Aircraft""""",1287.472
568,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:30,357.6311111,43.32856854,-76.31623443,39.08468704,nan,"u""""Aircraft""""",1287.472
569,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:30,357.6311111,43.32856854,-76.31402997,39.08650102,nan,"u""""Aircraft""""",1287.472
570,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:30,357.6311111,43.32857129,-76.3118255,39.08831495,nan,"u""""Aircraft""""",1287.472
571,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:30,357.6311111,43.3285603,-76.30962104,39.09012884,nan,"u""""Aircraft""""",1287.472
572,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:30,357.6311111,43.3285603,-76.30741658,39.09194268,nan,"u""""Aircraft""""",1287.472
573,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:30,357.6311111,43.32857129,-76.30521212,39.09375647,nan,"u""""Aircraft""""",1287.472
574,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:30,357.6311111,43.3285603,-76.30300765,39.09557021,nan,"u""""Aircraft""""",1287.472
575,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:30,357.6311111,43.3285603,-76.30080319,39.09738391,nan,"u""""Aircraft""""",1287.472
576,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:30,357.6311111,43.32858295,-76.29859873,39.09919757,nan,"u""""Aircraft""""",1287.472
577,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:30,357.6311111,43.3285603,-76.29639426,39.10101117,nan,"u""""Aircraft""""",1287.472
578,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:30,357.6311111,43.3285603,-76.2941898,39.10282473,nan,"u""""Aircraft""""",1287.472
579,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:30,357.6311111,43.32857129,-76.29198534,39.10463824,nan,"u""""Aircraft""""",1287.472
580,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:30,357.6311111,43.3285603,-76.28978087,39.10645171,nan,"u""""Aircraft""""",1287.472
581,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:30,357.6311111,43.32857442,-76.28757641,39.10826512,nan,"u""""Aircraft""""",1287.472
582,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:30,357.6311111,43.3285485,-76.28537195,39.1100785,nan,"u""""Aircraft""""",1287.472
583,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:30,357.6311111,43.32857238,-76.28316748,39.11189182,nan,"u""""Aircraft""""",1287.472
584,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:30,357.6311111,43.32857485,-76.28096302,39.1137051,nan,"u""""Aircraft""""",1287.472
585,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:30,357.6311111,43.32855737,-76.27875856,39.11551833,nan,"u""""Aircraft""""",1287.472
586,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:30,357.6311111,43.32855869,-76.2765541,39.11733152,nan,"u""""Aircraft""""",1287.472
587,37000,27000,43.625,538,AAL1435,8,32800,2/2/2017 19:29,435000,2/2/2017 19:22,D,506,AVoPH-adEp_4vUo2LNRP,Aircraft,800,,4/7/2021 11:30,357.6311111,43.32856237,-76.27434963,39.11914466,nan,"u""""Aircraft""""",1287.472
